pub_date,local_code,company_name,market_division,tsi_code,topix_sector_indices,t17_code,topix_17,sc_code,size_classification
20200228,1783,アジアゲートホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1787,ナカボーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1788,三東工業社,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1789,ＥＴＳホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1793,大本組,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1795,マサル,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1798,守谷商会,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1799,第一建設工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1801,大成建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1802,大林組,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1803,清水建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1805,飛島建設,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1807,佐藤渡辺,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1808,長谷工コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1810,松井建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1811,錢高組,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1812,鹿島建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1813,不動テトラ,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1814,大末建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1815,鉄建建設,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1820,西松建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1821,三井住友建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1822,大豊建設,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1824,前田建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1826,佐田建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1827,ナカノフドー建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1828,田辺工業,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1833,奥村組,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1835,東鉄工業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1840,土屋ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1841,サンユー建設,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1844,大盛工業,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1847,イチケン,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1848,富士ピー・エス,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1850,南海辰村建設,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1852,淺沼組,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1853,森組,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1860,戸田建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1861,熊谷組,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1866,北野建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1867,植木組,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1870,矢作建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1871,ピーエス三菱,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1873,日本ハウスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1878,大東建託,市場第一部（内国株）,2050,建設業,3,建設・資材,2,TOPIX Large70
20200228,1879,新日本建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1881,ＮＩＰＰＯ,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1882,東亜道路工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1883,前田道路,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1884,日本道路,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1885,東亜建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
